Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,unknown,Unidentified Chickadee,Poecile,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,Unidentified Chickadee,Poecile,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Blue-gray Gnatcatcher,Polioptila caerulea,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Blue-winged Warbler,Vermivora cyanoptera,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Parula,Setophaga americana,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,American Crow,Corvus brachyrhynchos,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,Fish Crow,Corvus ossifragus,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
CHOH 5,CHOH-0433,Forest,2018,24-06-2018,08:03:00,08:13:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,20.6,88,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,unknown,Yellow-billed Cuckoo,Coccyzus americanus,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,unknown,American Goldfinch,Spinus tristis,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Scarlet Tanager,Piranga olivacea,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Pine Warbler,Setophaga pinus,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Parula,Setophaga americana,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,American Crow,Corvus brachyrhynchos,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CHOH 5,CHOH-0489,Forest,2018,24-06-2018,07:02:00,07:12:00,2,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,19.3,88.2,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
CHOH 5,CHOH-0443,Forest,2018,24-06-2018,07:27:00,07:37:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,19.8,90.2,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
CHOH 5,CHOH-0443,Forest,2018,24-06-2018,07:27:00,07:37:00,2,0-2.5 min,Visualization,unknown,TRUE,unknown,Unidentified Crow,Corvus,19.8,90.2,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
CHOH 5,CHOH-0443,Forest,2018,24-06-2018,07:27:00,07:37:00,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,19.8,90.2,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
CHOH 5,CHOH-0443,Forest,2018,24-06-2018,07:27:00,07:37:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,19.8,90.2,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
CHOH 5,CHOH-0443,Forest,2018,24-06-2018,07:27:00,07:37:00,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Parula,Setophaga americana,19.8,90.2,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
CHOH 5,CHOH-0443,Forest,2018,24-06-2018,07:27:00,07:37:00,2,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,19.8,90.2,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
CHOH 5,CHOH-0443,Forest,2018,24-06-2018,07:27:00,07:37:00,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,19.8,90.2,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
CHOH 5,CHOH-0443,Forest,2018,24-06-2018,07:27:00,07:37:00,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,19.8,90.2,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
CHOH 5,CHOH-0443,Forest,2018,24-06-2018,07:27:00,07:37:00,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Black-capped Chickadee,Poecile atricapillus,19.8,90.2,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0173,Forest,2018,29-05-2018,06:41:00,06:51:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,21.7,82,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0173,Forest,2018,29-05-2018,06:41:00,06:51:00,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,unknown,Blue Jay,Cyanocitta cristata,21.7,82,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0173,Forest,2018,29-05-2018,06:41:00,06:51:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,21.7,82,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0173,Forest,2018,29-05-2018,06:41:00,06:51:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,21.7,82,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0173,Forest,2018,29-05-2018,06:41:00,06:51:00,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,21.7,82,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0173,Forest,2018,29-05-2018,06:41:00,06:51:00,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,unknown,American Crow,Corvus brachyrhynchos,21.7,82,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0173,Forest,2018,29-05-2018,06:41:00,06:51:00,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,21.7,82,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0173,Forest,2018,29-05-2018,06:41:00,06:51:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,21.7,82,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0139,Forest,2018,29-05-2018,07:29:00,07:39:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,20.8,83.6,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0139,Forest,2018,29-05-2018,07:29:00,07:39:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,20.8,83.6,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0139,Forest,2018,29-05-2018,07:29:00,07:39:00,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,unknown,Great Crested Flycatcher,Myiarchus crinitus,20.8,83.6,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0139,Forest,2018,29-05-2018,07:29:00,07:39:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,20.8,83.6,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0139,Forest,2018,29-05-2018,07:29:00,07:39:00,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,20.8,83.6,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0139,Forest,2018,29-05-2018,07:29:00,07:39:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,20.8,83.6,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0139,Forest,2018,29-05-2018,07:29:00,07:39:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Downy Woodpecker,Picoides pubescens,20.8,83.6,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0139,Forest,2018,29-05-2018,07:29:00,07:39:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,20.8,83.6,Fog,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0145,Forest,2018,29-05-2018,08:02:00,08:12:00,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0145,Forest,2018,29-05-2018,08:02:00,08:12:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0145,Forest,2018,29-05-2018,08:02:00,08:12:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0145,Forest,2018,29-05-2018,08:02:00,08:12:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Downy Woodpecker,Picoides pubescens,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0145,Forest,2018,29-05-2018,08:02:00,08:12:00,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0129,Forest,2018,29-05-2018,09:05:00,09:15:00,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,22.3,84,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
GWMP 4,GWMP-0129,Forest,2018,29-05-2018,09:05:00,09:15:00,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,unknown,Carolina Chickadee,Poecile carolinensis,22.3,84,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
GWMP 4,GWMP-0129,Forest,2018,29-05-2018,09:05:00,09:15:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,22.3,84,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
GWMP 4,GWMP-0129,Forest,2018,29-05-2018,09:05:00,09:15:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,22.3,84,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,TRUE
GWMP 4,GWMP-0129,Forest,2018,29-05-2018,09:05:00,09:15:00,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,22.3,84,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,TRUE
GWMP 4,GWMP-0129,Forest,2018,29-05-2018,09:05:00,09:15:00,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,22.3,84,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
GWMP 4,GWMP-0129,Forest,2018,29-05-2018,09:05:00,09:15:00,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Male,Northern Cardinal,Cardinalis cardinalis,22.3,84,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,FALSE
GWMP 4,GWMP-0129,Forest,2018,29-05-2018,09:05:00,09:15:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Yellow Warbler,Setophaga petechia,22.3,84,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,TRUE
GWMP 4,GWMP-0129,Forest,2018,29-05-2018,09:05:00,09:15:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Downy Woodpecker,Picoides pubescens,22.3,84,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,TRUE
GWMP 4,GWMP-0129,Forest,2018,29-05-2018,09:05:00,09:15:00,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,22.3,84,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Serious effect on count,TRUE
GWMP 4,GWMP-0120,Forest,2018,29-05-2018,08:36:00,08:46:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0120,Forest,2018,29-05-2018,08:36:00,08:46:00,1,0-2.5 min,Visualization,unknown,TRUE,unknown,Blue Jay,Cyanocitta cristata,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0120,Forest,2018,29-05-2018,08:36:00,08:46:00,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,unknown,Downy Woodpecker,Picoides pubescens,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 4,GWMP-0120,Forest,2018,29-05-2018,08:36:00,08:46:00,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0120,Forest,2018,29-05-2018,08:36:00,08:46:00,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,unknown,Pileated Woodpecker,Dryocopus pileatus,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0120,Forest,2018,29-05-2018,08:36:00,08:46:00,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 4,GWMP-0120,Forest,2018,29-05-2018,08:36:00,08:46:00,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,unknown,Blue Jay,Cyanocitta cristata,21.9,83,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 5,GWMP-0208,Forest,2018,30-05-2018,06:42:00,06:52:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,24.4,83.9,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 5,GWMP-0208,Forest,2018,30-05-2018,06:42:00,06:52:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,24.4,83.9,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 5,GWMP-0208,Forest,2018,30-05-2018,06:42:00,06:52:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Red-bellied Woodpecker,Melanerpes carolinus,24.4,83.9,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 5,GWMP-0208,Forest,2018,30-05-2018,06:42:00,06:52:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,24.4,83.9,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 5,GWMP-0208,Forest,2018,30-05-2018,06:42:00,06:52:00,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,unknown,Great Crested Flycatcher,Myiarchus crinitus,24.4,83.9,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 5,GWMP-0208,Forest,2018,30-05-2018,06:42:00,06:52:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Eastern Tufted Titmouse,Baeolophus bicolor,24.4,83.9,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 5,GWMP-0208,Forest,2018,30-05-2018,06:42:00,06:52:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,24.4,83.9,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 5,GWMP-0208,Forest,2018,30-05-2018,06:42:00,06:52:00,1,0-2.5 min,Visualization,unknown,TRUE,unknown,Canada Goose,Branta canadensis,24.4,83.9,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 5,GWMP-0208,Forest,2018,30-05-2018,06:42:00,06:52:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,24.4,83.9,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 5,GWMP-0208,Forest,2018,30-05-2018,06:42:00,06:52:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Blue-gray Gnatcatcher,Polioptila caerulea,24.4,83.9,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 5,GWMP-0207,Forest,2018,30-05-2018,06:20:00,06:30:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,unknown,Northern Cardinal,Cardinalis cardinalis,24,77.2,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 5,GWMP-0207,Forest,2018,30-05-2018,06:20:00,06:30:00,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,24,77.2,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 5,GWMP-0207,Forest,2018,30-05-2018,06:20:00,06:30:00,1,0-2.5 min,Singing,<= 50 Meters,FALSE,unknown,Carolina Wren,Thryothorus ludovicianus,24,77.2,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 5,GWMP-0207,Forest,2018,30-05-2018,06:20:00,06:30:00,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,unknown,Blue-gray Gnatcatcher,Polioptila caerulea,24,77.2,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 5,GWMP-0207,Forest,2018,30-05-2018,06:20:00,06:30:00,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,unknown,Acadian Flycatcher,Empidonax virescens,24,77.2,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
GWMP 5,GWMP-0207,Forest,2018,30-05-2018,06:20:00,06:30:00,1,0-2.5 min,Calling,<= 50 Meters,FALSE,unknown,Red-shouldered Hawk,Buteo lineatus,24,77.2,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,TRUE
GWMP 5,GWMP-0207,Forest,2018,30-05-2018,06:20:00,06:30:00,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,24,77.2,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,Moderate effect on count,FALSE
